173,Hey Mama (Grammy Remix) Lyrics,"(Hey Mama)|-|I wanna scream so loud for you|-|'Cuz I'm so proud of you|-|And let me tell you what I'm about to do|-|(Hey Mama)|-|I know I act a fool but I promise you I'm goin' back to school|-|And I appreciate what you allowed for me|-|And I just want you to be proud of me|-|(Hey Mama)|-|I wanna tell the whole world about a friend of mine|-|This little light of mine I'm finna let it shine|-|I'm finna take ya'll back to them better times|-|I'm finna talk about my mama if ya'll don't mind|-|I was three years old, when you and I moved to the Chi|-|Late December, harsh winter gave me a cold|-|You fixed me up somethin' that was good for my soul|-|Famous homemade chicken soup, can I have another bowl?|-|You work late nights just to keep on the lights|-|Mommy got me trainin' wheels so I could keep on my bike|-|And you would give me anything in this world|-|Michael Jackson leather and a glove, but didn't give me your curl|-|And you never put no man over me|-|And I love you for that, Mommy, can't you see?|-|Seven years old, caught you with tears in your eyes|-|'Cuz a nigga cheatin, tellin' you lies|-|Then I started to cry as we knelt on the kitchen floor|-|I said, ""Mommy, I'ma love you till you don't hurt no more|-|And when I'm older, you ain't gotta work no more|-|And I'ma get you that mansion that we couldn't afford""|-|See you're, unbreakable, unmistakable|-|Highly capable, lady that's makin' loot|-|A livin' legend too, just look at what heaven do|-|Send us a angel and I thank you, Mama|-|(Hey Mama)|-|I wanna scream so loud for you|-|'Cuz I'm so proud of you|-|And let me tell you what I'm about to do|-|(Hey Mama)|-|I know I act a fool but, I promise you I'm goin' back to school|-|And I appreciate what you allowed for me|-|And I just want you to be proud of me|-|(Hey Mama)|-|Forrest Gump mama said, ""Life is like a box of chocolates""|-|My mama told me, ""Go to school, get your doctorate|-|Somethin' to fall back on, you could profit with""|-|But still supported me when I did the opposite|-|Now I feel like it's things I gotta get|-|Things I gotta do just to prove to you|-|You was gettin' through, can the choir please|-|Give me a verse of 'You Are So Beautiful To Me'?|-|Can't you see you're like a book of poetry?|-|Maya Angelou, Nicky Giovanni|-|Turn one page and there's my mommy|-|Come on, Mommy, just dance wit me|-|Let the whole world see your dancin' feet|-|Now when I say, ""Hey"", ya'll say, ""Mama""|-|Now everybody answer me, c'mon|-|(Hey Mama)|-|I wanna scream so loud for you|-|'Cuz I'm so proud of you|-|And let me tell you what I'm about to do|-|(Hey Mama)|-|I know I act a fool but I promise you I'm goin' back to school|-|And I appreciate what you allowed for me|-|And I just want you to be proud of me|-|(Hey Mama)|-|I guess it also depends though, if my ends low|-|Second they get up you gon' get that Benzo|-|Tint the windows, ride around the city and let ya friends know|-|Tell your job you gotta fake 'em out|-|Since you brought me in this world, let me take you out|-|To a restaurant, upper echelon|-|I'ma get you a Jag, whatever else you want|-|Just tell me what kind of S-type, Donda West like?|-|Tell me the perfect color so I make it just right|-|It don't gotta be Mother's Day or your birthday|-|For me to just call and say, ""Mama""|-|(Hey Mama)|-|I wanna scream so loud for you|-|'Cuz I'm so proud of you|-|And let me tell you what I'm about to do|-|(Hey Mama)|-|You know I love you so and I'd never let you go|-|I wrote this song just so you know|-|No matter where you go, my love is true"
174,High Lights Lyrics,"Light it up! Yeah|-|Put it in the air (high lights, high lights)|-|(high lights, high lights)|-|Bubble kush, cat piss, purple rain|-|Hash plant, thai stick, white {?} the train|-|Indo, outdo', to the brain|-|Orange brown redhead, green, the potent strains|-|Bongs, blunts, and zig-zags|-|Bubblers, bowls, blowin out of big bags|-|Twist up, roll up, pack up, hit that|-|Scent so strong in the air, where you get that?|-|Afghan, Pakistan, lamb's bread, skunk|-|Acapulco Goldy, hydro funk|-|Blueberry, chronic, chocolate chunk|-|Northern lights, buddha bless, cannabis cup|-|And that's what's up|-|(high lights, high lights)|-|(high lights, high lights)|-|The legislation wants regulation|-|Want to interfere with my cultivation|-|My personal usage for meditation|-|And medication to help the patients|-|Cancer, asthma, emphysema|-|Back pains, migraines, grass is greener|-|Glaucoma, arthritis, epileptic seizures|-|Medicine man make me a believer|-|Cheech & Chong, ""Reefer Madness""|-|""Half Baked,"" _How High_ heal the masses|-|Light that, puff that, dump the ashes|-|Take 2, take 3, take 4 and pass it|-|(high lights, high lights)|-|(high lights, high lights)|-|Super silver, Hawaiian haze|-|Sativa, indica, Solomon's grave|-|Genesis, chapter one verse twelve ways|-|Marijuana, hashish, everybody blaze|-|Fuels and fibers, energy saved|-|When the natives met the travelers, guess what they gave|-|All praise due to the seeds they raised|-|And the people all over the world that smoke J's|-|Kings and queens, musicians, actors|-|Everyday, working class, stoners, slackers|-|Low key blazers and green bowl packers|-|If Mary Jane is in the house then I'm gon' mack her|-|(high lights, high lights)|-|This is dedicated to everybody in the world that smoke weed|-|Legalize it|-|(high lights, high lights)|-|Eat it, use it for fibers, Aceyalone"
175,Higher Lyrics,
176,Hold Lyrics,
177,Hold My Liquor Lyrics,"I can hold my liquor|-|But this man can't handle his weed|-|Dark and lonely now|-|On Chicago, south of town|-|I'm on to Indiana|-|I heard it in the radio now|-|I can't handle no liquor|-|But these bitches can't handle me|-|I can't control my niggas|-|And my niggas they can't control me|-|You say you know me, my nigga|-|But you really just know the old me|-|Bitch I'm back out my coma|-|Waking up on your sofa|-|When I park my Range Rover|-|Slightly scratch your corolla|-|Okay, I smashed your corolla|-|I'm hanging on a hangover|-|Five years we been over|-|Ask me why I came over|-|One more hit and I can own ya|-|One more fuck and I can own ya|-|One cold night in October|-|Pussy had me floating|-|Feel like Deepak Chopra|-|Pussy had me dead|-|Might call 2Pac over|-|Yeezy's all on your sofa|-|These them Red Octobers|-|Still ain't learn me no manners|-|You love me when I ain't sober|-|You love me when I'm hungover|-|Even when I blow doja|-|Then her auntie came over|-|Skinny bitch with no shoulders|-|Tellin' you that I'm bogus|-|Bitch you don't even know us|-|""Baby girl, he's a loner|-|Baby girl, he's a loner|-|Late night organ donor|-|After that he disown ya|-|After that he's just hopeless|-|Soul mates become soulless|-|When it's over it's over""|-|And bitch, I'm back out my coma|-|Callin' up your uncle's place|-|Shit's all over the place|-|I don't hear your phone|-|Ohhh I wanna phone home|-|I can't handle no liquor|-|But these bitches can't handle me|-|I can't control my niggas|-|And my niggas they can't control me|-|You say you know me, my nigga|-|But you really just know the old me|-|I heard you need a new fad (a new girl)|-|I heard you need a new stack (a new girl)|-|I heard you need a new phone (a new girl)|-|I know your 'rents ain't be home (a new girl)|-|Callin' up your uncle's place|-|Shit's all over the place|-|I don't hear your phone|-|Ohhh I wanna phone home"
178,Hold On Lyrics,"Uh oh uh oh uh|-|Uh uh uh uh uh uh.|-|Uh-uh uh uh uh uh uh uh.|-|Kanye to the.|-|Yeah|-|Ok|-|I'm getting spins all day in L.A|-|Luv, we can go the D where Dwele dwell|-|D.C, P.G or ATL|-|Back in The CHI I made my life like the magazine|-|Honey wanna know the details about my Ebony|-|Well that's X-X-L|-|Far as the penthouse, yeah that's upscale|-|Mademoiselle got a hell of a Black tail|-|I'm feeling her vibe, her Body and Soul|-|I heard you stay in a metropolitan home|-|Well lets kill all the parlay'in and offer you a comsopolitan|-|Lets jet out the club, get some oxygen|-|Your friends claim I'm a player, you be lucky to keep me|-|But you know people gon' be talking 'bout us weekly|-|My car be, in a robbery, P.O.R.T but what's more important to me|-|Is that you.|-|(Dwele)|-|Open your ears|-|Don't allow these words to be ignored by years|-|Fearing lullibies, containing the same old lies (same old lies)|-|Dealing just to deal is just a crime|-|Besides I know you wouldn't mind|-|Trying something new so.|-|Let's (Let's)Try (Try)|-|We can work it out|-|If you let love(love) guide (guide)|-|The way that you feel for me|-|Oh(Oh) Why(Why)|-|Let this opportunity pass (pass) by (by)|-|You should hold on|-|Please don't resist (don't resist)|-|Bless those harmonies to me, escape your lips (escape your lips)|-|There's no need to go home|-|Just to dance along (dance aloo-o-one)|-|I know you can't enjoy it on your own|-|Really I don't see nothing wrong|-|With you and I spending some time--|-|Also let me mention, (Oooh)|-|My only intention, (Oooh)|-|Is to feed you every single thing you hunger for---|-|In my heart I have to (Oooh)|-|And-- want to have you (Oooh)|-|So fulfilled that you will never need to ask for more--|-|Now someone told my girl that she's a trophy wife|-|Sorta like Grant Hill and Koby's wife|-|So when we at a club, and she be so polite|-|But when we back at home she be poltergeist|-|I mean provoking fights|-|Trying to poke me with knifes|-|And last time I tried to poke her she just told me goodnight|-|See her clothing be tight|-|She was pervert approved|-|So she gave up on life, now she don't wanna move|-|Hypnotized by the tube|-|So she stay with the clicker|-|In a cup full of liquor|-|Thinkin it's makin her thicker|-|But it's makin her slimmer|-|So our future is dimmer|-|I can't remember last time I took my baby to dinner|-|See I'm sayin' a sister who was freaky and ruthless|-|In a yorkshire terrier in the pocket with pooches|-|In a pocket with Gucc's|-|Was taking my lunch money|-|Just like the gooches|-|I'll tell you the truth miss"
179,Hold On (Remix) Lyrics,"Uh oh uh oh uh|-|Uh uh uh uh uh uh.|-|Uh-uh uh uh uh uh uh uh.|-|Kanye to the.|-|Yeah|-|Ok|-|I'm getting spins all day in L.A|-|Luv, we can go the D where Dwele dwell|-|D.C, P.G or ATL|-|Back in The CHI I made my life like the magazine|-|Honey wanna know the details about my Ebony|-|Well that's X-X-L|-|Far as the penthouse, yeah that's upscale|-|Mademoiselle got a hell of a Black tail|-|I'm feeling her vibe, her Body and Soul|-|I heard you stay in a metropolitan home|-|Well lets kill all the parlay'in and offer you a comsopolitan|-|Lets jet out the club, get some oxygen|-|Your friends claim I'm a player, you be lucky to keep me|-|But you know people gon' be talking 'bout us weekly|-|My car be, in a robbery, P.O.R.T but what's more important to me|-|Is that you.|-|(Dwele)|-|Open your ears|-|Don't allow these words to be ignored by years|-|Fearing lullibies, containing the same old lies (same old lies)|-|Dealing just to deal is just a crime|-|Besides I know you wouldn't mind|-|Trying something new so.|-|Let's (Let's)Try (Try)|-|We can work it out|-|If you let love(love) guide (guide)|-|The way that you feel for me|-|Oh(Oh) Why(Why)|-|Let this opportunity pass (pass) by (by)|-|You should hold on|-|Please don't resist (don't resist)|-|Bless those harmonies to me, escape your lips (escape your lips)|-|There's no need to go home|-|Just to dance along (dance aloo-o-one)|-|I know you can't enjoy it on your own|-|Really I don't see nothing wrong|-|With you and I spending some time--|-|Also let me mention, (Oooh)|-|My only intention, (Oooh)|-|Is to feed you every single thing you hunger for---|-|In my heart I have to (Oooh)|-|And-- want to have you (Oooh)|-|So fulfilled that you will never need to ask for more--|-|Now someone told my girl that she's a trophy wife|-|Sorta like Grant Hill and Koby's wife|-|So when we at a club, and she be so polite|-|But when we back at home she be poltergeist|-|I mean provoking fights|-|Trying to poke me with knifes|-|And last time I tried to poke her she just told me goodnight|-|See her clothing be tight|-|She was pervert approved|-|So she gave up on life, now she don't wanna move|-|Hypnotized by the tube|-|So she stay with the clicker|-|In a cup full of liquor|-|Thinkin it's makin her thicker|-|But it's makin her slimmer|-|So our future is dimmer|-|I can't remember last time I took my baby to dinner|-|See I'm sayin' a sister who was freaky and ruthless|-|In a yorkshire terrier in the pocket with pooches|-|In a pocket with Gucc's|-|Was taking my lunch money|-|Just like the gooches|-|I'll tell you the truth miss"
180,Hold Tight Lyrics,"When I came up had to show my ass, yeah|-|Clothes tight, clothes tight, holds tight, hold tight|-|Hold tight, hold tight|-|Hold tight, hold tight|-|Hold tight, hold tight|-|Hold tight, hold tight|-|And I just figured out the whole time|-|Uh, I was actin' like I'm white|-|When I came up, had to show my ass, yeah, that's the black side|-|I was trappin' out the bando, nosy ass neighbors uptight|-|When I come around, when I come around, niggas don't act right|-|I'm yellin' out, ""Please don't come with that fake shit,"" screamin' it all night|-|What the fuck did you say? What the fuck did you say? (ayy, uh)|-|I'm on my Wraith shit, I'm on my, I'm on my Wraith shit (race, yep, woo)|-|Get the fuck out my face, get out of my way (move, fuck did you say?)|-|I'm on my Wraith shit, I fell in love with all races (race, yep)|-|When you're aiming for something I tell 'em|-|Hold tight, hold tight, hold tight|-|When you're aiming for something I tell 'em|-|Hold tight, hold tight, hold tight|-|When you're aiming for something I tell 'em|-|Hold tight, see that melody right there? That's why I'm me|-|When you're aiming for something I tell 'em|-|I be actin' like I'm white (white)|-|Fuckin' white bitches, black and white dick (oh, ayy)|-|[?] like we don't tiki talk shit, bossed up|-|100 bump, I do that shit all night|-|Sniff a line|-|I be sniffing Miley Cyrus with Miley Cyrus|-|In a bathroom with my thumb in her ass|-|Now I'm actin' like I'm white|-|You stayed 3 exes up and you never came to see me in my own room|-|You the only good enough for the mountain|-|Only good as the people you got around you|-|This is all associations around you|-|I only got [?] but never doubt you|-|Forgive me if I ever doubted you|-|Forgive me if I ever doubted you|-|Forgive me if I ever doubted you|-|Forgive me if I ever doubted you|-|Forgive me if I ever doubted you|-|Please forgive me if I ever doubted you|-|Forgive me if I ever doubted you|-|Please forgive me if I ever doubted you|-|Forgive me if I ever doubted you|-|Please forgive me if I ever doubted you|-|Forgive me if I ever doubted you|-|Ayy, 'cause I'm actin' like I'm white|-|Don't make me show my ass, that's the black side|-|Yeah, I'm actin' like I'm white|-|Don't make me show my ass, that's the black side|-|'Cause I'm actin' like I'm white|-|Don't make me show my ass, that's the black side|-|Yeah, I'm actin' like I'm white|-|Don't make me show my ass, that's the black side|-|I'm chillin', pourin' up until I can't feel my anger|-|Blessed my nigga Yeezy with a banger|-|I was sharin' all my thoughts with a stranger|-|Wrestle this bitch like Kurt, no Angle|-|I can see them diamonds drippin' off me like a sink|-|Act inside a pineapple mango|-|She been in the [?] with no angle|-|Whoop, I'm adios, as-salamu alaykum (nigga, that that)|-|I just want a round house, we gon' have 'em bleedin'|-|Nah, I ain't green, sharin' is carin', bae, I be just feedin'|-|Coca Cola shape, I don't want to fuck it bae, I just want see it|-|Lil nigga late, I been done did but you just ain't see it|-|Wait, lil' nigga, I can afford it|-|I just was broke with no shawty|-|I just found out it's important|-|To take all them factors and put on some Forgies|-|I got six rings, I'm just lordin'|-|I used to be broke and so boring (broke, borin', yeah)|-|I came out that swamp, can't ignore it (yeah)|-|Now all my pockets is on Norbit|-|They mad 'cause we grinded up from the top|-|I was on the block, no guap, runnin' from cops|-|They talk about me, they wanted to see the album flop|-|And we will never stop, the game on Buscemi lock|-|I do wrong and do right, forgive me for not livin' right|-|Sippin' on Bud, like givin' you advice I'm actin' white|-|Mansion on acres, my white friends I only invite|-|Even when I'm wrong, it feel like a nigga right|-|Dr. King sacrificed his life (King)|-|Because they didn't treat us right (no)|-|Don't call a young nigga racist because my best friend white (white)|-|Yeah, my best friend's white (ayy), white (uh)|-|I was actin' like I'm white (white)|-|Diamonds shinin' off the lights (shine)|-|Pain came with the limelight (pain)|-|Feds put me in the spotlight (feds)|-|Mama told me that these bitches ain't never gon' count (these bitches don't count)|-|'Cut you off, don't wanna talk, I'ma see you around (I see you around)|-|This is the way that we kick it (we kick it)|-|200 thou' in my kitchen (200 racks)|-|Bad bitches in the facility (bad bitches)|-|I put my hoe on a mission (ayy)|-|Y'all niggas better hold tight (hold tight)|-|I gave 200 to Jews, told 'em make it right (make it right)|-|They mad, we blew up like dynamite (mad)|-|I can see everythin' like a satellite (I can see)"
181,Holding Me Back Lyrics,
182,Home Lyrics,"Yeah|-|I'm on my way home|-|They say home is where the hate is|-|My dome is where fate is|-|I stroll where souls get lost like vegas|-|(I'm on my way home)|-|Seen through the eyes of rebel glasses|-|Pray to god that my arms reach the masses|-|The young smoke grass in grassless jungles|-|Rubberband together in cashless bundles|-|(I'm on my way home)|-|We wear struggling chains|-|Divided only hustle remains|-|Making sense of it we hustle for change|-|Revolution ain't a game|-|It's another name|-|For life fighting|-|Someone to stay in they corner like Mike Tyson|-|(I'm on my way home)|-|Hypes fighting for hits to heighten they hell|-|Don't he know he only get as high as he fell|-|Show money becomes bail|-|Relationships become jail|-|Children are unheld|-|(I'm on my way home)|-|I wish love was for sale|-|Behold the pale|-|Horse got me trapped like r. kel', I bail and it-|-|Might not be such a bad idea if I never, never went home again|-|I'm on my way home|-|I left three days ago|-|But no one seems to know I'm gone|-|Home is where the hatred is|-|Home is filled with pain and it|-|Might not be such a bad idea if I never|-|Never went home again.|-|"
183,Homecoming Lyrics,"Yeah|-|And you say Chi City|-|Chi City, Chi City|-|I'm comin' home again|-|Do you think about me now and then?|-|Do you think about me now and then?|-|'Cause I'm comin' home again, 'min' home again|-|I met this girl when I was three years old|-|And what I loved most, she had so much soul|-|She said, ""Excuse me, little homie, I know you don't know me|-|But my name is Wendy and I like to blow trees""|-|And from that point I never blow her off|-|Niggas come from outta town, I like to show her off|-|They like to act tough, she like to tow 'em off|-|And make 'em straighten up their act 'cause she know they soft|-|And when I grew up, she showed me how to go downtown|-|And at nighttime my face lit up, so astoundin'|-|And I told her in my heart is where she always be|-|She never mess with entertainers 'cause they always leave|-|She said it felt like they walked and drove on me|-|Knew I was gang affiliated, got on TV and told on me|-|I guess it's why last winter she got so cold on me|-|She said, ""Ye|-|Keep makin' that, keep makin' that platinum and gold for me""|-|(I'm comin' home again)|-|Do you think about me now and then?|-|Do you think about me now and then?|-|'Cause I'm comin' home again, 'min' home again|-|Do you think about me now and then?|-|Do you think about me now and then?|-|Oh, now I'm comin' home again|-|Maybe we could start again|-|But if you really cared for her|-|Then you wouldn't've never hit the airport|-|To follow your dream, sometimes I still talk to her|-|But when I talk to her, it always seems like she talkin' about me|-|She said, ""You left your kids and they just like you|-|They wanna rap and make soul beats just like you|-|But they just not you and I just got through|-|Talkin' 'bout what niggas tryin' to do just not new""|-|Now everybody got the game figured out all wrong|-|I guess you never know what you got 'til it's gone|-|I guess this is why I'm here and I can't come back home|-|And guess when I heard that when I was back home|-|Every interview I'm representin' you, makin' you proud|-|Reach for the stars so if you fall you land on a cloud|-|Jump in the crowd, spark your lighters, wave 'em around|-|And if you don't know by now, I'm talkin' about Chi Town|-|(I'm comin' home again)|-|Do you think about me now and then?|-|Do you think about me now and then?|-|'Cause I'm comin' home again, 'min' home again|-|Baby, do you remember when fireworks at Lake Michigan?|-|Oh, now I'm comin' home again, 'min' home again|-|Baby, do you remember when fireworks at Lake Michigan?|-|Oh, now I'm comin' home again, maybe we could start again|-|Loyee, oyee, oh, loyee, oyee, oh|-|Comin' home again|-|Loyee, oyee, oh, loyee, oyee, oh|-|Comin' home again|-|Maybe we could start again"
184,Hope (Remix) Lyrics,"Yeah|-|I'm on my way home|-|They say home is where the hate is|-|My dome is where fate is|-|I stroll where souls get lost like vegas|-|(I'm on my way home)|-|Seen through the eyes of rebel glasses|-|Pray to god that my arms reach the masses|-|The young smoke grass in grassless jungles|-|Rubberband together in cashless bundles|-|(I'm on my way home)|-|We wear struggling chains|-|Divided only hustle remains|-|Making sense of it we hustle for change|-|Revolution ain't a game|-|It's another name|-|For life fighting|-|Someone to stay in they corner like Mike Tyson|-|(I'm on my way home)|-|Hypes fighting for hits to heighten they hell|-|Don't he know he only get as high as he fell|-|Show money becomes bail|-|Relationships become jail|-|Children are unheld|-|(I'm on my way home)|-|I wish love was for sale|-|Behold the pale|-|Horse got me trapped like r. kel', I bail and it-|-|Might not be such a bad idea if I never, never went home again|-|I'm on my way home|-|I left three days ago|-|But no one seems to know I'm gone|-|Home is where the hatred is|-|Home is filled with pain and it|-|Might not be such a bad idea if I never|-|Never went home again."
185,Hot 97 Lyrics,"Malice found religion, Tony found prison|-|I'm just tryna find my way out this f-cking kitchen|-|a birdseye view got me channelling my vision|-|turn one to two now my kilo's got a sibling|-|father knows best, watch my hands are forgiven|-|we kicking up dust like the colosseum floors|-|walls full of safe's like they mausoleum doors|-|getting wet like she walking through my morgue|-|Grant's, Jackson's no room for George|-|yeh, the fear of God's in you muthaf-ckers|-|this art imitate my life|-|you WorldStarHipHop fame based off imitation white|-|eliminate the fools ghouling imitation ice|-|my music for your soul, inspiration for your life|-|every dime made in his life more disastrous|-|help my young n-ggas see my way through the bachelors|-|while my old b-tch went back to get her Masters|-|same graduation I was clapping in the rafters|-|the truth hurts everytime it's revealed|-|what goes around comes around, this is lights ferris wheel|-|grab hold and reverse the steering wheel as I parrallel park|-|Kentucky derby on the grill|-|the fact that I'm free lets me know God is great|-|ten year marathon of me selling concentrate|-|these rappers talk crowns but I'd rather talk fear|-|villian like candyman, say my name and I'll appear|-|no weapon formed against me shall prosper|-|a kuna matata, feet up sipping java|-|strolling up the totem poll, what's my only problem|-|scrolling through my Rolodex, who show up my toddler|-|so many hands raised as the band plays|-|I'm here now, watch how many plans change|-|Penitentiary chances, the devil dances|-|and eventually answers to the call of Autumn|-|all of them fallin' for the love of ballin'|-|got caught with 30 rocks, the cop look like Alec Baldwin|-|inter century anthems based off inner city tantrums|-|based off the way we was branded|-|face it, Jerome get more time than Brandon|-|and at the airport they check all through my bag and tell me that it's random|-|but we stay winning, this week has been a bad massage|-|I need a happy ending and a new beginning|-|and a new fitted and some job opportunities thats lucrative|-|and sold your dreams, you don't know who did it|-|i treat the cash, the way the government treats aids|-|I won't be satisfied til all my n-ggas get it|-|I need more drinks and more lights|-|hot American Apparal girl in just tights|-|she told the director she tryna get in a school|-|told to take them glasses off and get in the pool|-|it's been a while since I watched the tube|-|its like a crip said: ""I got way too many blues for any more bad news""|-|I was looking at my resume feeling real fresh today|-|they rewrite history I don't believe in yesterday|-|what's a black beetle anyway, a ...roach|-|I guess thats why they got me sitting in f-cking coach|-|but God said I need a different approach|-|cause people is looking at me like I'm sniffing coke|-|it aint funny anymore try dipping jokes|-|tell 'em hug and kiss my ass, x and o|-|kiss the ring while they at it, do my thing while I'm got it|-|play strings for the dramatic|-|and end all of that wack shh|-|act like I aint had a belt in two classes|-|I aint got it I'm going after whoever who has it|-|I'm coming after whoever who has it|-|you blowing up, that's good, fantastic|-|that y'all, its like that ya'll|-|I don't really give a f-ck about it at all|-|cause the same people that tried to black ball me|-|forgot about 2 things, my black balls|-|Uh, I let you into my diary to admire me|-|the making of this man, I let you see the higher me|-|the self righteous drug dealer dichotomy|-|I'm drawing from both sides, I'm Siamese|-|the tug of war opens the door, entrada|-|rip me apart and see what's inside this pinata|-|and rolling kilos in gym(?) is one saga|-|one chapter of black magic, I'm Harold potter|-|feels like I'm doomed to dealing with women whom|-|relationships with their fathers won't allow us to bloom|-|and blossom, I swear this Vegas nights was awesome|-|but adios I blow my own dice before I toss 'em, loss 'em|-|some other muthaf-ckers double crossed 'em|-|tryna snatch my n-gga back I blew a small fortune|-|Russell with the work, we was like the four horsemen|-|Rick Flair with the flame, I'm muthf-cking Gorgeous, woah|-|as the gull wing doors lift, Karate Kid, crane kick, no Jaden Smtih|-|whiter than the coke brush that they paint me with|-|sunk leather seats softer than an angels kiss|-|but the devil red, tires double tread|-|I'm posting parks up. that gets me double head|-|tight rope walking tryna keep a level head|-|the bright lights blind look what the devil did|-|yeah|-|It's hip hop, this is euphemism for a new religion|-|the soul music for the slaves that the youth is missing|-|this is more than just my road to redemption|-|Malcolm West had the whole nation standing to attention|-|as long as I'm in Polo's they think they got me|-|but they would try to crack me if they ever saw a black me|-|I thought I chose a field where they couldn't sack me|-|if a n-gga aint running shootin a jump shot running a track meet|-|but this pimp is, on the top of mount Olympus|-|ready for the Worl's game, this is my Olympics|-|we make 'em say ho cause the game is so pimpish|-|choke a southpark writer with a fishstick|-|and I assisted to get up offa this d-ck|-|and these drugs, fans cant resist it|-|remember, remind of when they tried to have Ali enlisted|-|if I ever one of the greatest homie, I must have missed it!|-|Wow, they both went in!!!"
186,I Am A God Lyrics,"Blazin, mi don't want dem|-|Mi need dem|-|Blazin|-|Suh mi tek har outta bugah red and put her in a tall skirt|-|And now she find out what life is really worth|-|No to X rated|-|Yo mi tek har outta bugah red and put her in a tall skirt|-|And now she find out what life is really worth|-|No to X rated|-|I am a god|-|I am a god|-|I am a god|-|I am a god|-|Hurry up with my damn massage|-|Hurry up with my damn menage|-|Get the Porsche out the damn garage|-|I am a god|-|Even though I'm a man of God|-|My whole life in the hands of God|-|So y'all better quit playing with God|-|Soon as they like you make 'em unlike you|-|Cause kissing people ass is so unlike you|-|The only rapper compared to Michael|-|So here's a few hating-ass niggas who'll fight you|-|And here's a few snake-ass niggas to bite you|-|And I don't even wanna hear 'bout what niggas might do|-|Old niggas mentally still in high school|-|Since the tight jeans they never liked you|-|Pink-ass polos with a fucking backpack|-|But everybody know you brought real rap back|-|Nobody had swag, man, we the Rat Pack|-|Virgil Pyrex, Don C snapback|-|Ibn diamond, Chi-town shining|-|Monop' in this bitch again, changed the climate|-|Hop in this bitch and get the same thing I'm in|-|Until the day I get struck by lightning|-|I am a god|-|So hurry up with my damn massage|-|In a French-ass restaurant|-|Hurry up with my damn croissants|-|I am a god|-|I am a god|-|I am a god|-|AAAAAAAAAAAAAHHHHHHHHHHHH!!|-|AAAAAAAAAAAAAHHHHHHHHHHHH!!|-|AAAAAAAAAAAAAHHHHHHHHHHHH!!|-|I just talked to Jesus|-|He said, ""What up Yeezus?""|-|I said, ""Shit I'm chilling|-|Trying to stack these millions""|-|I know he the most high|-|But I am a close high|-|Mi casa, su casa|-|That's our cosa nostra|-|I am a god|-|I am a god|-|I am a god|-|AAAAAAAAAAAAAHHHHHHHHHHHH!!|-|AAAAAAAAAAAAAHHHHHHHHHHHH!!|-|AAAAAAAAAAAAAHHHHHHHHHHHH!!|-|AAAAAAAAAAAAAHHHHHHHHHHHH!!|-|Ain't no way I'm giving up. I'm a god"
187,I Am God Lyrics,
